ListingKey	ListingNumber	ListingCreationDate	CreditGrade	Term	LoanStatus	ClosedDate	BorrowerAPR	BorrowerRate	LenderYield	EstimatedEffectiveYield	EstimatedLoss	EstimatedReturn	ProsperRating..numeric.	ProsperRating..Alpha.	ProsperScore	ListingCategory..numeric.	BorrowerState	Occupation	EmploymentStatus	EmploymentStatusDuration	IsBorrowerHomeowner	CurrentlyInGroup	GroupKey	DateCreditPulled	CreditScoreRangeLower	CreditScoreRangeUpper	FirstRecordedCreditLine	CurrentCreditLines	OpenCreditLines	TotalCreditLinespast7years	OpenRevolvingAccounts	OpenRevolvingMonthlyPayment	InquiriesLast6Months	TotalInquiries	CurrentDelinquencies	AmountDelinquent	DelinquenciesLast7Years	PublicRecordsLast10Years	PublicRecordsLast12Months	RevolvingCreditBalance	BankcardUtilization	AvailableBankcardCredit	TotalTrades	TradesNeverDelinquent..percentage.	TradesOpenedLast6Months	DebtToIncomeRatio	IncomeRange	IncomeVerifiable	StatedMonthlyIncome	LoanKey	TotalProsperLoans	TotalProsperPaymentsBilled	OnTimeProsperPayments	ProsperPaymentsLessThanOneMonthLate	ProsperPaymentsOneMonthPlusLate	ProsperPrincipalBorrowed	ProsperPrincipalOutstanding	ScorexChangeAtTimeOfListing	LoanCurrentDaysDelinquent	LoanFirstDefaultedCycleNumber	LoanMonthsSinceOrigination	LoanNumber	LoanOriginalAmount	LoanOriginationDate	LoanOriginationQuarter	MemberKey	MonthlyLoanPayment	LP_CustomerPayments	LP_CustomerPrincipalPayments	LP_InterestandFees	LP_ServiceFees	LP_CollectionFees	LP_GrossPrincipalLoss	LP_NetPrincipalLoss	LP_NonPrincipalRecoverypayments	PercentFunded	Recommendations	InvestmentFromFriendsCount	InvestmentFromFriendsAmount	Investors	ListingCategory	pos_july_2009
05B935946900700382891FB	999166	2013-11-16 03:51:18.023000000	None	60	Current		0.22601	0.2015	0.1915	0.17716	0.0874	0.08976	4	C	8	1	KS	Skilled Labor	Employed	26	False	False		2013-11-16 03:51:20	640	659	1993-04-17 00:00:00	4	4	9	2	73	0	3	3	4056	6	2	0	2101	0.54	1652	7	0.62	0	0.12	$75,000-99,999	True	7916.666667	B0853698093568547A65392	1	25	25	0	0	10000	3921.99	NA	0	NA	4	111746	15000	2013-11-22 00:00:00	Q4 2013	F2173490349466200032C18	398.66	1195.98	441.77	754.21	-37.43	0	0	0	0	1	0	0	0	92	Debt Consolidation	TRUE
05BC359213319276233D8B7	950944	2013-10-16 11:09:58.587000000	None	36	Current		0.1709	0.1349	0.1249	0.11929	0.0424	0.07689	5	B	7	1	NJ	Doctor	Employed	65	True	False		2013-10-02 09:27:57	740	759	1983-03-22 00:00:00	15	15	32	11	1528	2	10	0	0	4	0	0	753997	0.03	138941	32	0.96	0	0.14	$100,000+	True	27500	8D89369608886579589C31D	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	5	106335	35000	2013-10-21 00:00:00	Q4 2013	AE343694138178965D21159	1187.57	4737.3444	3213.69	1523.6544	-113.91	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
05D035915124017276E6A2F	943375	2013-10-08 15:00:48.180000000	None	36	Completed	2014-02-04 00:00:00	0.28544	0.2469	0.2369	0.2165	0.1175	0.099	3	D	2	7	FL	Sales - Retail	Employed	1	False	False		2013-10-08 15:00:48	700	719	2005-05-01 00:00:00	11	11	29	9	164	2	5	0	0	0	0	0	6043	0.39	9357	15	0.93	1	0.36	$25,000-49,999	True	2833.333333	B5BE3695814696472C56DFB	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	5	106559	10000	2013-10-18 00:00:00	Q4 2013	47F336945975469198DE030	395.96	10705.02	9999.99	705.03	-28.55	0	0	0	0	1	0	0	0	100	Other	TRUE
05E23600134479294A3EC55	1146524	2014-01-18 11:16:15.350000000	None	36	Current		0.22108	0.184	0.174	0.16162	0.0799	0.08172	4	C	4	1	MD	Civil Service	Employed	370	True	False		2014-01-18 11:16:18	720	739	1983-09-15 00:00:00	10	10	31	5	1203	0	8	0	0	0	0	0	48700	0.86	5821	29	1	0	0.45	$75,000-99,999	True	7801.583333	F0B8370501200959755F0D5	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	128245	15000	2014-01-22 00:00:00	Q1 2014	94A5370325220589722B3EA	545.3	545.3	310.89	234.41	-12.74	0	0	0	0	1	0	0	0	4	Debt Consolidation	TRUE
06D33590755144004182E78	944373	2013-10-01 07:57:00.877000000	None	60	Current		0.22908	0.2045	0.1945	0.1797	0.0899	0.0898	4	C	2	1	CA	Sales - Commission	Self-employed	148	True	False		2013-10-01 07:57:03	720	739	1992-10-04 00:00:00	11	11	17	10	666	0	2	0	0	0	0	0	18522	0.98	306	16	1	0	NA	$25,000-49,999	False	4125	685F369638902093511B603	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	5	106994	15000	2013-10-22 00:00:00	Q4 2013	8C47369345326184789C6C5	401.17	1596.2759	586.02	1010.2559	-49.81	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
77493530466756027197BA5	535337	2011-10-25 16:08:02.310000000	None	36	Current		0.35244	0.316	0.306	0.292	0.149	0.143	2	E	1	3	MI	Truck Driver	Employed	2	False	False		2011-10-21 22:25:27	700	719	1994-09-08 00:00:00	12	12	25	6	202	5	14	0	0	0	0	0	1355	0.12	3695	22	0.91	2	NA	$75,000-99,999	False	6250	3846363365331156452133F	1	7	7	0	0	4000	3381.43	-26	0	NA	29	55242	7500	2011-10-31 00:00:00	Q4 2011	65CC3509180763104A6B08E	324.99	9099.72	5181.08	3918.64	-124.01	0	0	0	0	1	0	0	0	30	Business	TRUE
95B3350963063986401023B	496158	2011-03-01 15:06:31.560000000	None	36	FinalPaymentInProgress		0.25424	0.2199	0.2099	0.2048	0.098	0.1068	3	D	5	3	WI	Construction	Self-employed	89	True	False		2011-02-08 16:51:23	740	759	2003-12-01 00:00:00	17	17	34	16	374	0	5	0	0	0	0	0	10886	0.37	16631	32	1	1	NA	$25,000-49,999	False	2500	785F36145420490850948DC	1	24	24	0	0	10000	0.03	53	0	NA	36	47676	7500	2011-03-10 00:00:00	Q1 2011	EA3C3375909623775B28769	286.39	10023.65	7204.61	2819.04	-128.18	0	0	0	0	1	0	0	0	117	Business	TRUE
95B735966555105555A5E2F	1091877	2013-12-17 10:52:59.870000000	None	36	Current		0.12691	0.099	0.089	0.08619	0.0274	0.05879	6	A	7	13	CA	Professional	Employed	184	True	False		2013-12-17 10:53:02	740	759	1989-10-01 00:00:00	9	9	26	9	1363	0	2	0	0	0	0	0	196441	1	8	26	1	0	0.18	$100,000+	True	8750	52A23700757628321B29FE1	1	13	13	0	0	5000	2333.55	NA	0	NA	3	122450	2000	2013-12-19 00:00:00	Q4 2013	410A3562702345952391D2E	64.44	128.3375	95.64	32.6975	-3.36	0	0	0	0	1	0	0	0	1	Household Expenses	TRUE
95C036029059466865E54D0	1236372	2014-02-26 10:39:52.680000000	None	36	Current		0.24091	0.203	0.193	0.17762	0.0975	0.08012	3	D	5	15	WA	Other	Employed	167	True	False		2014-02-26 10:39:55	660	679	1991-01-06 00:00:00	23	18	48	14	1018	2	8	0	0	0	0	0	36607	0.92	2614	44	1	0	0.38	$75,000-99,999	True	8000	E27E37064099404409B4332	1	16	16	0	0	2000	1335.21	NA	0	NA	1	133647	5000	2014-02-28 00:00:00	Q1 2014	496F3550313471681993E56	186.58	0	0	0	0	0	0	0	0	1	0	0	0	1	Medical/Dental	TRUE
95C6357958734479714B72D	793919	2013-06-02 00:43:14.077000000	None	36	Current		0.18725	0.1509	0.1409	0.1337	0.0499	0.0838	5	B	6	13	CA	Other	Employed	93	False	False		2013-06-02 00:42:17	700	719	2001-03-12 00:00:00	7	7	17	4	109	1	2	0	0	0	0	0	2628	1.05	0	13	1	0	0.22	$25,000-49,999	True	3663.583333	176036837523303741608C3	1	20	20	0	0	2875	0.01	58	0	NA	9	92186	2000	2013-06-05 00:00:00	Q2 2013	DFFC35175171060996812FC	69.42	554.5332	368.9	185.6332	-12.36	0	0	0	0	1	0	0	0	1	Household Expenses	TRUE
95CA33871044832530E4DAA	120531	2007-04-08 06:04:28.730000000	D	36	Completed	2010-04-19 00:00:00	0.15512	0.148	0.138	NA	NA	NA	NA		0	0	MD	Analyst	Full-time	15	False	True	CC8D33653247904019A9059	2007-03-25 11:16:06.033000000	620	639	2001-01-17 00:00:00	6	6	9	7	193	1	7	0	0	0	0	0	8242	0.92	668	9	0.77	0	0.11	$50,000-74,999	True	5221.333333	A55F33860546104527AFDF7	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	83	13054	9999	2007-04-19 00:00:00	Q2 2007	165F3365875508371CB1DDF	338.63	12450.05	9999	2451.05	-165.61	0	0	0	0	1	0	0	0	344	Not Available	FALSE
95CB35998238412152019A1	1105009	2014-01-13 07:59:19.393000000	None	60	Current		0.19221	0.1685	0.1585	0.14814	0.0699	0.07824	4	C	3	13	NY	Accountant/CPA	Employed	216	True	False		2014-01-13 07:59:21	700	719	1992-07-01 00:00:00	9	9	15	7	475	2	6	0	0	1	0	0	19856	0.82	4325	15	0.93	1	0.07	$100,000+	True	8333.333333	06C33703943920880A11E42	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	127103	5000	2014-01-17 00:00:00	Q1 2014	E0C93703762249608167630	123.86	121.5518	52.31	69.2418	-4.25	0	0	0	0	1	0	0	0	1	Household Expenses	TRUE
95CD35973078349490B1EEF	1093425	2013-12-18 06:56:58.507000000	None	36	Current		0.25279	0.215	0.205	0.18828	0.1025	0.08578	3	D	3	1	IL	Other	Employed	20	True	False		2013-12-18 06:57:00	680	699	1998-05-01 00:00:00	16	16	23	15	1656	2	2	0	0	0	0	0	60954	0.76	19126	23	1	0	0.51	$25,000-49,999	True	4000	D658370483720550544F0A5	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	128908	10000	2014-01-24 00:00:00	Q1 2014	343537001707466422268DE	379.32	373.4296	196.72	176.7096	-8.49	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
4B123588586961021E7C98D	879617	2013-08-25 14:02:52.577000000	None	60	Current		0.29341	0.2672	0.2572	0.2355	0.1125	0.123	3	D	4	20	FL	Other	Employed	21	False	False		2013-08-25 14:02:43	660	679	2000-09-09 00:00:00	21	19	33	10	612	0	4	0	0	0	0	0	19122	0.65	2613	25	0.92	0	0.34	$50,000-74,999	True	5416.666667	5EE83692226776395EAB5D7	1	10	10	0	0	3500	2830.32	10	0	NA	7	100028	9000	2013-08-27 00:00:00	Q3 2013	D97335568069315492AA730	273.31	1639.8615	452.34	1187.5215	-37.59	0	0	0	0	1	0	0	0	1	Wedding Loans	TRUE
4B183599945559989F50FF7	1117723	2014-01-17 10:45:13.710000000	None	36	Current		0.0903	0.0769	0.0669	0.06546	0.0174	0.04806	7	AA	8	1	OH	Other	Employed	5	False	False		2014-01-17 10:45:13	740	759	2001-12-26 00:00:00	15	15	26	6	287	1	1	0	0	0	0	0	14869	0.41	20265	25	1	0	0.22	$75,000-99,999	True	6916.666667	C7CF3704881035805AD983C	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	128653	14000	2014-01-23 00:00:00	Q1 2014	4DAC370400714354099070B	436.71	436.71	345.27	91.44	-11.89	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
4B313419221614856AF72BB	316970	2008-04-23 17:19:28.557000000	C	36	Completed	2011-04-08 00:00:00	0.12866	0.1075	0.0975	NA	NA	NA	NA		0	6	IN	Skilled Labor	Full-time	5	False	False		2008-06-30 18:06:52.720000000	640	659	2007-08-03 00:00:00	5	5	5	2	17	1	3	0	0	0	0	0	780	0.43	1020	5	1	1	0.16	$25,000-49,999	True	3333.333333	4B2A3425434950125D6D839	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	68	33943	7000	2008-07-09 00:00:00	Q3 2008	ED1034019259348260DEE9A	228.34	8175.15	6999.62	1175.53	-109.04	0	0	0	0	1	0	0	0	160	Auto	FALSE
4B3A3546912030053BB471B	589057	2012-05-14 16:39:48.377000000	None	60	Current		0.17849	0.1551	0.1451	0.1445	0.033	0.1115	6	A	9	1	DE	Computer Programmer	Employed	35	False	False		2012-05-14 16:39:43	720	739	1999-07-28 00:00:00	7	6	25	4	441	0	2	1	208	0	0	0	17512	0.44	16125	25	0.92	0	0.16	$100,000+	True	9966.666667	BD933650849065535212268	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	22	66534	18000	2012-05-23 00:00:00	Q2 2012	BFE835478434190725CBEE8	433.05	9094.05	4782.87	4311.18	-277.96	0	0	0	0	1	0	0	0	87	Debt Consolidation	TRUE
4B3A35964615289559D1151	1069430	2013-12-13 06:42:53.247000000	None	60	Current		0.23984	0.215	0.205	0.18828	0.1025	0.08578	3	D	3	1	NY	Bus Driver	Employed	174	True	False		2013-12-13 06:43:13	700	719	1998-03-05 00:00:00	14	10	42	5	509	1	6	0	0	0	0	0	29474	0.83	4827	42	1	0	0.44	$75,000-99,999	True	6250	163B3702053676983D6F31F	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	3	122712	8000	2013-12-26 00:00:00	Q4 2013	B8493700277976839631A07	218.68	437.36	146.52	290.84	-13.52	0	0	0	0	1	0	0	0	33	Debt Consolidation	TRUE
4B3C3565967268074213545	690855	2012-12-27 11:33:00.710000000	None	36	Current		0.25781	0.2199	0.2099	0.1937	0.0925	0.1012	3	D	3	1	CA	Professional	Employed	4	True	False		2012-12-27 11:32:57	680	699	1995-03-30 00:00:00	16	16	37	7	1598	3	7	0	0	0	0	0	124419	0.67	57505	32	1	0	0.3	$100,000+	True	12916.666667	EE333671722014434F287AB	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	14	80998	8000	2013-01-07 00:00:00	Q1 2013	64223475956362973975D16	305.48	3926.24	2232.91	1693.33	-76.1	-51.93	0	0	0	1	0	0	0	154	Debt Consolidation	TRUE
4B403585463842508D5BD17	845550	2013-07-20 13:27:48.353000000	None	60	Current		0.17061	0.1474	0.1374	0.131	0.0449	0.0861	5	B	7	13	TX	Other	Employed	130	True	False		2013-07-20 13:27:36	740	759	2002-10-28 00:00:00	12	12	25	6	340	1	2	0	0	0	0	0	12395	0.41	17310	20	1	1	0.43	$25,000-49,999	True	2083.333333	D6383688985900545D3C381	2	55	55	0	0	12750	4033.83	-15	0	NA	8	97038	4000	2013-07-31 00:00:00	Q3 2013	A566345700529621328A17C	94.61	660.6547	331.53	329.1247	-22.44	0	0	0	0	1	0	0	0	1	Household Expenses	TRUE
4B4235049002391843D8FB7	490558	2011-01-14 06:56:27.550000000	None	36	Completed	2014-01-21 00:00:00	0.06327	0.0599	0.0499	0.05	0.013	0.037	7	AA	10	1	GA	Accountant/CPA	Employed	31	True	False		2011-01-14 06:56:25	820	839	1991-11-29 00:00:00	13	11	25	8	134	0	2	0	0	0	0	0	11283	0.2	42847	23	1	0	0.16	$50,000-74,999	True	5833.333333	E172360997275278909DC03	1	32	32	0	0	5000	615.36	-15	0	NA	38	46544	15000	2011-01-21 00:00:00	Q1 2011	6C4A34191457608110C9944	0	16424.62	15000	1424.62	-237.82	0	0	0	0	1	0	0	0	153	Debt Consolidation	TRUE
0EA23578329305298484ACE	765826	2013-05-02 15:46:48.237000000	None	60	Current		0.17061	0.1474	0.1374	0.131	0.0449	0.0861	5	B	7	2	TN	Nurse (LPN)	Employed	97	True	False		2013-05-02 15:46:45	780	799	2001-03-27 00:00:00	11	11	18	4	99	0	0	0	0	0	0	0	3	0	997	16	1	0	0.17	$25,000-49,999	True	3000	791536826873605667FB27E	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	10	90023	10000	2013-05-08 00:00:00	Q2 2013	9FC2357859810800103939C	236.54	2128.86	1066.11	1062.75	-72.1	0	0	0	0	1	0	0	0	1	Home Improvement	TRUE
0E0E3545028000250132A92	582829	2012-04-26 06:35:31.597000000	None	60	Current		0.31375	0.287	0.277	0.2701	0.119	0.1511	3	D	6	1	DC	Other	Other	47	False	False		2012-04-12 12:44:04	700	719	2001-05-11 00:00:00	11	8	26	7	424	1	2	0	0	0	0	0	14388	0.7	5539	24	0.95	0	0.31	$50,000-74,999	True	5588.75	2C4D36497761339586D93C1	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	22	64980	15000	2012-05-01 00:00:00	Q2 2012	AE333544765570159538991	473.39	10414.58	3261	7153.58	-249.27	0	0	0	0	1	0	0	0	24	Debt Consolidation	TRUE
0E0F35304459051988B3736	538013	2011-11-08 14:37:15.430000000	None	36	Current		0.2951	0.2599	0.2499	0.2437	0.112	0.1317	3	D	5	1	CO	Other	Not employed	12	False	False		2011-11-08 14:37:11	740	759	1993-05-10 00:00:00	8	7	22	5	245	3	3	0	0	0	0	0	9461	0.52	5444	13	1	2	NA	Not employed	False	0	FFE83634884759062D16BCB	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	28	56147	9500	2011-11-15 00:00:00	Q4 2011	E25B3531143646116E4DF42	382.71	10333.17	6394.1	3939.07	-151.58	0	0	0	0	1	0	0	0	144	Debt Consolidation	TRUE
0E11339749673737780B126	187304	2007-08-14 18:57:58.043000000	C	36	Chargedoff	2010-08-28 00:00:00	0.13202	0.125	0.11	NA	NA	NA	NA		0	0	MN	Construction	Self-employed	91	False	True	C9BA33945564467039E7B96	2007-08-06 07:21:35.840000000	640	659	1994-09-06 00:00:00	6	4	20	2	115	1	3	0	0	0	1	0	3746	0.7	1554	15	0.64	0	0.17	$50,000-74,999	True	4614.083333	DE143398457321791D604B8	NA	NA	NA	NA	NA	NA	NA	NA	1412	36	79	18375	3500	2007-08-28 00:00:00	Q3 2007	2380339577279004045784E	117.09	3601.84	2931.07	670.77	-55.9	0	568.95	568.93	0	1	0	0	0	145	Not Available	FALSE
0E183553922161964CEB79C	616260	2012-07-25 12:17:38.640000000	None	36	Current		0.13697	0.1089	0.0989	0.0986	0.0299	0.0687	6	A	8	7	OR	Other	Employed	0	True	False		2012-07-25 12:17:37	660	679	2005-05-16 00:00:00	5	5	11	4	110	1	1	1	10797	0	0	0	1969	0.49	2031	11	0.9	0	0.14	$1-24,999	True	1750	F1B93659022433333C8026F	2	53	53	0	0	4000	636.78	7	0	NA	19	73544	2000	2012-08-30 00:00:00	Q3 2012	4C8834165319030080FF286	65.37	1176.66	919.03	257.63	-23.67	0	0	0	0	1	2	0	0	34	Other	TRUE
0E193592800029353B3A156	1002141	2013-10-24 07:16:26.933000000	None	36	Current		0.13301	0.105	0.095	0.09202	0.0274	0.06462	6	A	6	1	TX	Nurse (LPN)	Employed	165	True	False		2013-10-24 07:16:42	760	779	1978-04-01 00:00:00	6	6	13	4	253	1	4	0	0	0	0	0	5764	0.7	1326	13	1	0	0.19	$50,000-74,999	True	5000	4FD53695952065497DD9C86	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	5	108439	6000	2013-10-28 00:00:00	Q4 2013	2E473695482720019C74217	195.01	778.314	575.34	202.974	-19.5	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
0E1E35997384312315FC109	1127138	2014-01-11 17:03:15.887000000	None	36	Current		0.17151	0.1355	0.1255	0.11932	0.0474	0.07192	5	B	6	1	FL	Computer Programmer	Employed	15	True	False		2014-01-11 17:03:18	680	699	1986-09-01 00:00:00	15	14	37	13	1278	0	1	1	226	0	0	0	91293	0.86	12764	30	1	1	0.37	$75,000-99,999	True	6250	EC6D3703645721232BA4426	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	127190	15000	2014-01-17 00:00:00	Q1 2014	081437031230014607B870D	509.39	503.8215	336.77	167.0515	-12.74	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
0E2A3525071292921CE6C83	523889	2011-08-26 09:54:00.743000000	None	36	Defaulted	2012-08-14 00:00:00	0.30532	0.2699	0.2599	0.2534	0.112	0.1414	3	D	6	7	FL	Police Officer/Correction Officer	Employed	154	True	False		2011-08-25 09:25:30	780	799	1984-09-28 00:00:00	27	26	53	22	718	3	5	0	0	0	0	0	21669	0.14	129116	49	0.97	4	0.32	$75,000-99,999	True	6500	DB563629744727201379C28	NA	NA	NA	NA	NA	NA	NA	NA	121	12	30	53235	5000	2011-09-12 00:00:00	Q3 2011	E0BE347195632968610EE66	204.1	1412.8	282.08	1130.72	-9.67	-1184.92	4717.92	1452.8	609.97	1	0	0	0	101	Other	TRUE
0E343581157529075FC619B	819892	2013-06-24 09:46:46.640000000	None	36	Current		0.27285	0.2346	0.2246	0.2064	0.1025	0.1039	3	D	2	1	WA	Other	Employed	50	False	False		2013-06-24 09:46:36	740	759	1967-02-01 00:00:00	9	9	46	10	456	1	4	0	0	5	1	0	7698	0.39	10689	40	0.9	0	0.38	$25,000-49,999	True	3833.333333	82773686973557523EDA012	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	9	94495	10000	2013-06-27 00:00:00	Q2 2013	215E358221614947145EE9C	389.5	3116	1652.43	1463.57	-62.4	0	0	0	0	1	0	0	0	155	Debt Consolidation	TRUE
8BD43405134705582113338	234318	2007-11-19 11:03:42.587000000	B	36	Completed	2008-03-07 00:00:00	0.16516	0.158	0.148	NA	NA	NA	NA		0	0	CA	Professional	Full-time	98	True	False		2007-11-19 10:36:23.940000000	680	699	1988-01-13 00:00:00	3	3	18	1	15	2	14	3	8047	35	2	0	258	0.36	442	14	0.6	0	0.03	$75,000-99,999	True	6583.333333	9FBC340629317509042081F	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	76	21977	6000	2007-11-27 00:00:00	Q4 2007	ED3C3401307001442B84301	210.35	6255.45	6000	255.45	-16.16	0	0	0	0	1	0	0	0	96	Not Available	FALSE
8BD435082395925755DC738	493679	2011-02-12 04:12:36.623000000	None	36	Completed	2014-02-25 00:00:00	0.11651	0.0955	0.0855	0.0853	0.035	0.0503	6	A	9	7	MA	Skilled Labor	Employed	144	True	False		2011-02-12 04:12:28	840	859	1991-08-05 00:00:00	8	7	21	5	80	2	2	0	0	0	0	0	4602	0.1	38998	21	1	0	0.18	$50,000-74,999	True	4666.666667	A9E136125427668151CD441	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	37	47354	15000	2011-02-25 00:00:00	Q1 2011	80A13507582092018947849	480.84	17306.55	15000	2306.55	-241.51	0	0	0	0	1	0	0	0	347	Other	TRUE
8BDC3498731659986748B2E	484206	2010-11-14 06:04:08.997000000	None	36	Defaulted	2012-10-23 00:00:00	0.38058	0.3435	0.3335	0.1761	0.142	0.1761	2	E	5	1	VA	Social Worker	Employed	89	True	False		2010-11-01 09:41:43	680	699	1993-05-19 00:00:00	7	7	35	4	40	5	14	0	0	1	1	0	532	0.08	3029	26	0.84	1	0.1	$25,000-49,999	True	4007	B8063603557698524F4D8DC	NA	NA	NA	NA	NA	NA	NA	NA	441	23	40	45496	3500	2010-11-23 00:00:00	Q4 2010	F439349836480633157CBF3	157.04	2956.72	1189.72	1767	-27.7	-266.97	2310.28	2310.28	157	1	0	0	0	67	Debt Consolidation	TRUE
8BDF35482442570717E90D1	592939	2012-05-25 09:28:03.907000000	None	36	Chargedoff	2012-10-30 00:00:00	0.26681	0.2287	0.2187	0.2134	0.099	0.1144	3	D	2	1	WA	Clerical	Employed	15	True	False		2012-05-25 09:28:01	660	679	1999-02-16 00:00:00	15	11	35	7	259	4	9	0	0	0	0	0	6270	0.94	280	33	1	5	0.18	$75,000-99,999	True	7500	50533652110126721D0B8ED	1	4	3	1	0	3000	0	-17	618	5	22	67088	3500	2012-05-31 00:00:00	Q2 2012	5DE7353432547543210764A	135.25	0	0	0	0	0	3500	3500	0	1	0	0	0	85	Debt Consolidation	TRUE
978535390335360975F873D	561356	2012-02-22 09:35:29.843000000	None	60	Current		0.20358	0.1845	0.1745	0.1715	0.042	0.1295	5	B	7	1	TX	Other	Full-time	47	True	False		2012-02-22 09:35:27	740	759	1989-01-01 00:00:00	11	9	25	4	130	0	4	1	0	3	1	0	965	0.25	2835	24	0.88	2	0.52	$50,000-74,999	True	4166.666667	2BB33646191242584F59B27	1	22	21	1	0	10000	0	134	0	NA	24	61874	10000	2012-03-12 00:00:00	Q1 2012	EDD433805716406792A04A8	256.39	5896.97	2794.09	3102.88	-168.19	0	0	0	0	1	0	0	0	134	Debt Consolidation	TRUE
97893426451210542704B4F	373209	2008-07-25 11:25:28.273000000	D	36	Completed	2010-03-16 00:00:00	0.34286	0.3188	0.3088	NA	NA	NA	NA		0	1	IL	Professional	Full-time	5	True	False		2008-07-18 10:59:40.403000000	620	639	1996-08-14 00:00:00	24	20	54	17	639	3	23	0	0	0	0	0	31455	0.73	6378	44	0.97	1	0.16	$75,000-99,999	True	7666.666667	FC4A34269658338357989EB	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	68	34841	1500	2008-07-31 00:00:00	Q3 2008	3C3E3426256780957D30400	65.23	2078.54	1500	578.54	-18.15	0	0	0	0	1	0	0	0	21	Debt Consolidation	FALSE
979235983164805662A9006	1099671	2013-12-20 06:44:57.870000000	None	36	Current		0.13189	0.1039	0.0939	0.09071	0.0299	0.06081	6	A	7	2	OH	Executive	Employed	187	True	False		2014-01-21 12:44:35	700	719	2000-12-01 00:00:00	25	20	48	17	899	1	12	0	0	0	0	0	20070	0.48	20213	45	0.97	3	0.17	$100,000+	True	18333.333333	F115370458121464057C17D	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	128216	20000	2014-01-23 00:00:00	Q1 2014	00F3369919501055971F81F	649.01	643.3168	472.52	170.7968	-16.99	0	0	0	0	1	0	0	0	1	Home Improvement	TRUE
979435227106411778FF218	519345	2011-08-01 19:26:46.507000000	None	36	Completed	2012-02-22 00:00:00	0.35643	0.3199	0.3099	0.2957	0.147	0.1487	2	E	4	1	NJ	Skilled Labor	Part-time	41	False	False		2011-08-01 19:26:45	720	739	2008-02-14 00:00:00	5	5	5	5	67	1	8	0	0	0	0	0	232	0.02	8768	5	1	0	NA	$1-24,999	False	1650.083333	43BF362720627894208DA94	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	31	52061	6000	2011-08-10 00:00:00	Q3 2011	A3A33433817991664826C1D	261.29	6981.91	6000	981.91	-30.7	0	0	0	0	1	0	0	0	14	Debt Consolidation	TRUE
97953525910278277370833	527784	2011-09-17 02:37:51.773000000	None	36	Past Due (1-15 days)		0.30532	0.2699	0.2599	0.2534	0.112	0.1414	3	D	7	7	TX	Administrative Assistant	Employed	19	False	False		2011-09-17 02:37:46	680	699	1986-07-21 00:00:00	1	1	14	1	25	0	2	1	1160	7	1	0	642	0.32	1358	12	0.3	0	0.07	$25,000-49,999	True	2750	0D95363120906601509B3E0	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	30	53589	4000	2011-09-23 00:00:00	Q3 2011	EECD35271664011645FE338	163.28	4571.84	2813.83	1758.01	-65.14	0	0	0	0	1	0	0	0	29	Other	TRUE
57BC3528232625853F09F90	532409	2011-10-13 20:52:43.103000000	None	36	Completed	2012-12-31 00:00:00	0.2951	0.2599	0.2499	0.2437	0.112	0.1317	3	D	5	1	KY	Sales - Commission	Full-time	84	True	False		2011-10-13 20:52:41	720	739	2000-06-26 00:00:00	9	8	32	7	588	1	1	0	0	4	0	0	16576	0.81	3342	26	0.88	1	0.3	$50,000-74,999	True	4166.666667	2D86363234208213806DB48	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	29	54632	10000	2011-10-19 00:00:00	Q4 2011	B9313485888678546AE2749	402.85	12729.35	10000	2729.35	-104.22	-136.97	0	0	0	1	0	0	0	5	Debt Consolidation	TRUE
